permno,rp_entity_id
17812,B05000
17813,B54546
17816,C00D71
17817,E7C8EC
17818,4D971D
17821,1CD4B5
17825,92005C
17826,782797
17827,3D551E
17830,2667B6
17832,E66329
17836,BBVE1K
17854,D3B0E9
17864,1C2593
17867,8614A2
17869,EAD63F
17870,2B41B9
17871,939E67
17875,BD72A9
17876,26DC29
17877,35EC43
17879,CE6A26
17880,C11C46
17885,4D2FCB
17886,A98E82
17887,1CF3A8
17888,C140A9
17889,F569FD
17890,3C5BBA
17891,33E9D5
17892,620381
17893,555602
17895,8AB37F
17898,CC3224
17901,77AB64
17904,C89408
17905,756C80
17906,154272
17907,39086F
17908,30DE64
17916,937004
17919,448215
17920,45C011
17929,B0FE08
17939,39E817
17942,14C7B2
17944,8AC65D
17948,C9732E
17949,885758
17951,6D887B
17955,B8A51F
17956,DC6AA0
17957,EA46CA
17959,42EFC7
17964,658FF2
17966,3E2C83
17967,93C086
17968,AE79CD
17969,777494
17970,5D1956
17971,F43388
17972,80D76F
17973,6559D8
17974,96B4FF
17976,BA0442
17977,27CF0E
17978,A7577D
17979,8267BF
17980,14BD7A
17984,9F2D98
17987,96D34D
18010,2AA2FC
18011,444CC8
18012,7D29B1
18013,6D3F35
18036,EFF5C5
18043,222BF9
18044,B5D623
18046,58D77A
18047,600E24
18048,D5F725
18049,10AE08
18051,F509E2
18052,C1CBA4
18054,E3A7A5
18056,C2A096
18058,4A7C1F
18062,551EEF
18063,BDCC11
18064,8BFDFF
18065,04B630
18071,E93C3A
18075,259E51
18077,19FFE5
18085,C6B2F0
18086,711879
18087,23DEB5
18089,A69CBD
18091,384CD3
18096,0F3506
18097,CDAA0E
18098,9FD634
18100,732A9B
18102,F198C3
18106,1DF15D
18108,2E6514
18109,EC9820
18113,983D71
18114,F85FAE
18115,E393B0
18116,7FEEE1
18124,8D865E
18127,06BB2E
18128,152FA5
18129,AC702B
18131,C3D98B
18132,841852
18133,4398A2
18134,AE3113
18135,27DC40
18136,54D11D
18137,095A04
18142,28F905
18143,278DC5
18144,227D48
18145,C66A8C
18148,468C13
18149,F7A611
18150,0F79A4
18163,2E61CC
18164,85D2D2
18183,C028D5
18184,4BAC90
18185,AA1C03
18190,37426C
18191,D393DF
18192,AFBEB4
18195,62471F
18197,C2C7AD
18203,A8E72A
18206,C10D5F
18207,952A07
18209,409EE2
18210,26F99F
18211,4406BB
18212,10100E
18213,74D650
18214,59DB8C
18215,48E5F6
18217,81A17F
18222,FC6365
18223,63D656
18224,AE2D4F
18247,3A1C46
18248,EB78BC
18249,C46392
18253,A94A7B
18255,BFFB12
18257,157CC1
18259,80C86F
18267,33AD83
18286,E89DE9
18292,562E2A
18295,FD8541
18297,BF8760
18298,CB5DB1
18299,E54FBD
18302,857FAD
18303,C37949
18305,A1A11B
18309,315416
18310,D3CF2C
18311,7F7C87
18312,8EA478
18314,26A8C9
18317,54FF75
18320,9326BE
18322,15901B
18325,A1C613
18326,AEEF9B
18356,B36B25
18360,D069E5
18363,36FB43
18364,9C4C47
18365,084B5D
18368,22AB4B
18369,D3B29B
18370,F68548
18372,0B687C
18376,4CDA2B
18377,938D89
18395,E66F16
18396,95B9DA
18399,CCBA3E
18400,F2A00C
18401,DF16DE
18402,3564A5
18405,4B9B2E
18406,C25A80
18407,E16473
18408,FAAFA2
18409,E3CCC1
18410,E134A2
18411,147C38
18413,E2AE3D
18416,2F64FC
18418,A79D88
18419,455B91
18420,7BFF81
18421,7BFF81
18422,CB1B42
18423,5B782E
18424,F010CC
18425,519FE0
18426,C21D1E
18427,2A02DC
18428,BA2D83
18438,7B0CB7
18452,2EB04E
18453,0E77C5
18456,FA840E
18457,D91903
18459,D1344A
18461,18FB61
18464,AA7ED5
18465,676577
18466,D88862
18467,746FBA
18468,B95F81
18480,EC7AE2
18481,CD7A06
18482,A1C70A
18483,211A10
18484,362955
18485,ADA50C
18514,8295B8
18515,E72599
18529,A96E23
18539,C357A3
18542,767F86
18547,0F46F6
18549,9870B5
18552,08399C
18553,DF53EE
18554,EA8375
18555,F5A471
18556,52B567
18559,033B58
18560,C0F4D0
18561,A2C979
18562,7A3676
18563,06EE79
18564,3D09E4
18566,9507FF
18567,3AAEAE
18568,FB093D
18571,B12992
18572,9EF4CF
18575,15A388
18576,D90F43
18578,74404C
18579,B6F7F7
18580,3EE191
18592,3FB145
18622,8C77C6
18642,593EA7
18643,50702E
18644,1B6F77
18645,8AD48A
18647,4848FA
18648,D4C0CB
18649,838ADD
18652,224343
18655,EFCD9C
18656,CF073E
18659,AF356A
18660,73FA1F
18661,F61A39
18662,ABA932
18663,E97F86
18664,D36B23
18667,2E89C1
18668,2D5011
18670,918841
18671,47BA98
18675,E63A0D
18676,01B8D6
18677,1254C9
18678,C0B9FB
18709,54B889
18715,0F4931
18719,D74EB3
18723,5AB53E
18724,DF8855
18725,D8EDD5
18726,36ECA4
18727,0E1512
18728,8D9410
18729,EB6965
18735,122D09
18743,092958
18768,A76CCD
18769,1B67F5
18770,6D9ECA
18772,ED22DC
18773,EB4497
18774,E5C910
18775,FF428A
18776,615B6D
18779,D95385
18780,A2E445
18781,69FD2F
18783,4C2F17
18784,8DA42F
18785,D1588D
18786,3BBD10
18789,B508E5
18802,7097AA
18806,0E2498
18807,EDB6E1
18808,4F71DC
18815,28AC4E
18824,E9DC9A
18827,6C1EBC
18828,893148
18829,DA156D
18830,0D1651
18831,56F86D
18832,748EB6
18835,HGGE2U
18836,6C4078
18837,1F2BE8
18838,A7A0C8
18839,2238CA
18840,CA4CC1
18844,7CA8F6
18845,0A59F8
18846,ABB493
18847,039272
18851,278C18
18855,B48D6A
18856,1AE9D5
18886,B34137
18887,5893CA
18894,82AA83
18895,8C84DF
18896,CD58AC
18897,4A4183
18898,A60318
18899,063AFD
18900,C814A9
18901,AC67C8
18902,3A867F
18903,3FFA78
18904,12BA8E
18907,24D7D6
18908,A0B7C8
18909,E2866E
18910,420CE9
18911,D6C356
18913,9C3D3C
18915,292388
18926,6EAA77
18936,B33DE1
18937,81E2B3
18938,3092CF
18940,6EA9B2
18941,249B39
18949,BBA7F7
18953,BE65E7
18955,133644
18956,C73BD6
18958,B6843B
18960,523039
18961,EB1E1A
18963,AEEB76
18964,ED4525
18968,6CBF41
18973,00FC70
18994,20208E
18996,F38DD3
18997,0AAD90
19001,7C1C76
19002,F2BC3D
19004,2E0445
19005,B3B77B
19008,C94CFC
19011,2CADB4
19012,950AB7
19014,9A4500
19015,FDC08C
19017,E598FB
19018,CF8EF7
19021,E5A3B6
19022,3EA49D
19024,A8E2FE
19025,F278FB
19026,270C3D
19032,223552
19034,A5E245
19037,7F3FBC
19058,7E1542
19061,33AA78
19064,C26897
19065,243762
19066,6E9EA4
19067,BC9103
19069,AEB4B8
19070,6391C2
19071,427AAE
19072,94A326
19073,6E2A08
19075,C3DBC8
19076,D82E83
19077,2DE578
19080,3CD680
19081,96A2D3
19082,AE0CCE
19083,ADF820
19084,7176FB
19085,ACF97B
19098,10F467
19113,609CF5
19114,D3B7C2
19128,F23C22
19129,47012C
19134,CA6B07
19135,DDF171
19136,E580D3
19137,4AE584
19139,0C2C8B
19140,2C2184
19141,795986
19142,34BBB2
19143,29ACBA
19145,ECE814
19146,280B30
19147,C59C41
19148,421A1A
19149,7B055A
19162,EC9483
19163,90325F
19166,188394
19172,99B4BE
19176,543C77
19177,A49498
19178,C19D5A
19179,B52129
19181,48F36B
19184,99B61C
19185,C22DC2
19187,7DFE86
19188,F36EDD
19192,E06D37
19193,807AEB
19194,E95DD9
19195,386777
19196,E70EE9
19197,101BEC
19198,E261E9
19200,6BBCBA
19201,4BAF2E
19224,F5117C
19225,B414EC
19226,44F0AB
19228,ED1A74
19229,46C75C
19230,D74E45
19231,C33D33
19232,3C9493
19233,F5CEDF
19234,930B0F
19239,EDC04A
19249,C28892
19250,F7D8AE
19251,2CF9D3
19257,B98638
19271,A7E2AB
19284,AAA04B
19285,32BBAA
19286,C20B75
19287,64E505
19291,FD5F0D
19300,176E4A
19309,E9D33B
19310,CBA475
19312,342D9E
19313,918D6D
19314,73378C
19315,E1CD46
19316,894BF0
19317,E845D9
19331,CCD612
19333,996629
19338,1A8848
19348,502C47
19349,E8F0E2
19350,431B74
19353,A3230E
19354,B48F49
19356,8AA108
19357,A03EE1
19358,60AC34
19388,714DF6
19391,ED21B9
19393,94637C
19396,E48E44
19397,42C17E
19398,FC7EE6
19399,9E314C
19400,6AE536
19401,FBF297
19402,1DB833
19403,F90151
19404,D23A30
19405,50784E
19409,8F63E7
19413,228924
19415,AC4D88
19416,1772BE
19427,E58552
19433,23EA2A
19453,B41C3E
19454,1A4ADC
19455,9AEBED
19456,A9FDE4
19459,27BE79
19460,5D57A9
19463,12CDE4
19464,E81486
19467,501F2E
19470,D43165
19472,F52ADA
19475,A41F50
19476,BFF98A
19477,6BD000
19478,07B8D2
19479,E7DC32
19483,9CA350
19484,D36686
19485,7122EB
19486,C501B6
19487,7791AB
19488,3BB7D3
19489,F0EBA3
19490,58A62D
19491,56DE9B
19492,7EE721
19494,501D40
19495,5DAF89
19496,317EC6
19497,5B36F6
19499,D47D56
19500,5F9B6A
19501,6BBD2D
19502,FACF19
19504,5B8235
19505,0A2F36
19506,78F6FF
19514,DEC749
19515,A69D29
19521,91D227
19527,71DCD7
19533,D1F989
19534,C5E840
19539,2EAC46
19540,5FC507
19541,B60366
19542,C29E71
19543,WUEX2F
19544,056045
19547,575839
19549,D597D6
19551,691FC8
19555,330E28
19556,0D78C1
19558,61FF98
19559,ABE7DC
19560,091B6C
19561,55438C
19563,A8E272
19564,0B920C
19565,A2BKRU
19566,65AB30
19568,FE9C0D
19569,9B5AB1
19570,8A1695
19574,370997
19575,34CA48
19576,751C8D
19577,4988CD
19579,291651
19583,0BF4BA
19584,739268
19585,253604
19586,866654
19592,A17AFA
19593,8C8BF4
19598,402CBC
19599,04C4BE
19601,E1F30A
19606,2C3093
19615,7CA5BD
19616,D77274
19619,11AEDE
19620,5958CC
19621,FA7B50
19623,F0702B
19624,530081
19627,963AD3
19628,944E9A
19629,131F0A
19631,DCBBB1
19632,5B934F
19635,981656
19636,0FE2B4
19638,578C09
19639,7F7464
19640,F34168
19644,559823
19645,8B2D81
19647,D8A458
19648,34DB4F
19649,6A0123
19653,F4FBD8
19654,D3D781
19655,7E3390
19656,C63CDE
19657,AA76A1
19658,577033
19659,3DED49
19679,3877AD
19680,1A46A1
19681,5288FC
19682,1EF224
19693,FDDCE7
19721,D3F64D
19722,DBAD24
19743,F2F9CC
19744,7587BA
19746,9073E2
19751,BD3834
19754,1873A6
19769,1BFD69
19778,B9B6B8
19779,93266F
19788,F1C69A
19794,7843D0
19795,57CE2C
19797,6B7E4D
19803,E91ECF
19807,6B613D
19808,3CDB78
19809,A9838D
19810,FC5ED3
19811,D159EE
19812,6AACDD
19813,F4B8B5
19814,EECF9E
19818,85E0A1
19821,4AF91D
19822,9A29F4
19825,23699B
19826,61438D
19828,71E2EF
19830,8C5216
19831,24B08A
19833,18A98C
19835,58AC91
19838,4D0DAA
19840,BB8FEE
19843,D51ED1
19846,8765B6
19847,D18AFC
19848,97171A
19849,C42521
19850,6A024C
19851,FB7DEC
19854,405762
19858,B18D02
19859,1A1CB0
19862,293535
19880,E2F66E
19892,D9A6CB
19893,D96670
19894,03C94A
19897,57E8E9
19898,980AA2
19899,965E36
19910,7106C6
19912,TXZIC8
19918,241252
19919,F00879
19920,11C9D9
19922,1ACFC6
19927,7AF0E6
19928,29CF1B
19930,289238
19933,D5EDB2
19937,B5FBEA
19938,AED763
19939,ABAA03
19944,A1DBF0
19945,70B3D6
19946,88936A
19947,709490
19948,17459E
19950,D4C0D1
19952,5D965D
19953,096930
19955,EAEE05
19956,D23DFD
19958,9994DA
19962,963A02
19965,1CBB5C
19966,909F61
19969,9667C6
19973,5BA683
19974,BA1287
19978,50941C
19979,7AD81E
19982,257B2F
19986,7732C2
19993,90DD65
19994,ECE19E
19995,75D689
19996,F1F438
19997,E56DF4
19999,910DD6
20002,48AE79
20053,FE7A63
20057,508CFD
20058,5A2125
20059,8FF474
20062,2AC5FC
20064,1C4LN9
20065,QOO7LB
20067,C85E94
20071,2F4C09
20072,DBC82B
20081,6655C5
20082,B40B89
20094,E9077D
20097,91889C
20101,9615A8
20107,42D67A
20112,BI6N9F
20114,F5083D
20115,FAF8DB
20117,E9C7C0
20120,734E59
20126,4259DF
20130,698BA1
20134,FEA034
20135,4A7E9E
20137,5D5FEC
20138,F3997C
20142,C9AC1B
20143,5BA1FF
20145,914B0C
20146,D099E1
20147,BC638B
20149,98AB9C
20150,F6799F
20153,FF9086
20154,06E66A
20155,BD4911
20157,0D15A0
20161,160825
20162,F96C2E
20164,B21D62
20169,EE427D
20171,4BE84D
20173,7BE97D
20178,8BBCDA
20179,3857D3
20180,6AB3A1
20181,4B531C
20186,662135
20187,778916
20188,A61BF0
20189,CF4517
20190,09E31A
20191,EA2F1C
20193,365B30
20194,1CDA8D
20195,A21965
20196,FD2466
20204,CFPUMY
20207,B79152
20209,B26FFF
20214,6ELA57
20238,648A80
20241,640FF7
20253,0E3643
20267,F81515
20269,8C954B
20276,239140
20277,A7B681
20278,F751B5
20279,C9D551
20280,8E5949
20281,CC2DB4
20282,E91006
20285,49593B
20286,F04004
20287,DB3C9C
20288,38860B
20289,1BBF1D
20290,F09FC5
20292,43D87A
20295,3FB24E
20297,4AF88C
20301,D939D3
20305,C2CA0C
20306,40E8BA
20307,7EE31D
20308,4945E7
20309,CA6BA4
20310,12F705
20311,91C309
20312,B5668A
20314,9FFC68
20315,F997BD
20318,FD169C
20321,B0F783
20325,467354
20330,960AA9
20331,B90EB1
20332,7EB7D8
20333,DAF250
20334,143654
20336,382B74
20337,3632D1
20338,01C882
20339,4B65EE
20341,7077AD
20342,D97887
20344,6E025F
20347,F96F69
20354,D5D688
20357,E399BC
20358,0C2255
20365,475EFA
20373,77E16A
20381,D9A1FA
20382,3B4E19
20389,473232
20391,18311E
20395,D21D8A
20397,73A2CD
20399,22E536
20402,F4E05F
20403,6308CB
20404,6122CD
20406,55A98B
20410,696362
20412,45135E
20415,DA199F
20419,4ABF38
20420,6540FD
20421,75EE28
20422,D73F28
20425,02F5BB
20427,07C5EE
20430,03A285
20436,08E2D4
20437,81E652
20438,1CA1D2
20439,33DF47
20442,2D3CF5
20445,8EE0C4
20447,72C1A5
20448,BC7457
20449,9EA9E6
20451,6B7B90
20452,35F103
20455,403546
20456,A7B340
20461,E0CC6C
20462,6F8915
20464,270E66
20465,B1D89D
20468,BA5C14
20469,1C3C23
20471,798996
20482,520632
20504,26CB26
20512,AC7C4F
20522,9298FB
20524,9440B7
20542,161820
20545,355589
20548,E8526F
20552,E2A774
20553,6985AC
20557,52C8E4
20558,7398BE
20561,F9473E
20564,D288D3
20566,43DA04
20567,A22D8C
20569,0A1ADD
20573,1023CC
20575,CE3F39
20578,A544B1
20579,E1AE2C
20580,0D0A51
20581,30A51D
20583,66CB62
20585,263C02
20587,8784E2
20591,C8991E
20598,42DC93
20599,BF0CB9
20600,C59EA5
20601,FE2610
20604,B984AD
20607,D0F200
20608,152149
20609,3E483A
20612,0EAF9D
20613,05E071
20614,43FC5E
20615,EA1501
20617,8E3824
20618,5A64D5
20620,19460E
20621,237306
20623,EBBCB2
20628,52FA74
20630,56B3DC
20632,31AD81
20633,314E7D
20636,81D0F7
20637,A9098D
20638,406C72
20639,4B0256
20641,8AE895
20645,AE39EF
20646,567239
20647,99D2EF
20648,818072
20649,1406B8
20652,4E056F
20653,0B1A6F
20654,F695FE
20655,A4C994
20656,5B1011
20657,0D0C71
20658,7F0F33
20659,728F33
20660,E636C1
20661,EA7252
20662,49E38B
20663,02CB9E
20665,EEFA56
20666,6127A7
20680,2563B2
20681,D04C62
20682,382B0C
20700,ABCE02
20721,1AA3E9
20724,B343CB
20726,A4D040
20727,9AC71E
20728,LCCKKB
20731,C6F3AA
20733,87F800
20737,CA1863
20739,D854CA
20740,A1248D
20743,650B90
20744,2626F4
20745,316E5D
20747,373073
20750,4806CE
20751,8EBA9B
20752,5A6B39
20753,1DA323
20754,D38DAC
20756,23CF07
20760,8EDE5E
20761,BE36A4
20764,E6DB37
20776,02B6DE
20780,7FF985
20785,B97247
20786,A052DF
20787,050E80
20788,C91B79
20791,B0062F
20793,9BF85D
20794,HRGRG6
20796,C05305
20797,CF711C
20798,4BE6BF
20801,C72845
20805,84C1D5
20813,CE9332
20814,546BD4
20815,299D07
20816,9E8F28
20817,2DDAC1
20818,A250F7
20820,A90D88
20823,CD0FF1
20825,6C6D1B
20827,42C5BC
20832,1EFE82
20834,7B3684
20841,779EDC
20842,217FAD
20844,E905AE
20846,1A56D7
20848,31E4EE
20850,B0B75B
20851,C8B86D
20855,C5CFEC
20863,D11FE8
20864,B82E65
20865,9ED872
20867,157C9C
20868,4274D2
20869,6C9F4F
20876,E91ED4
20878,A35B4F
20879,B934E3
20880,D3C86F
20882,C5661B
20883,9C13E0
20884,E8A04D
20891,F73AEC
20892,D69946
20893,30B7E3
20894,9A4ECA
20895,1E1960
20897,046F39
20898,458A50
20901,VO15L1
20902,DFB81B
20908,5E7C57
20910,EEFE9C
20913,883F42
20914,30DE8F
20915,F2D7A2
20916,8AC511
20919,244CAF
20920,08C87C
20923,998B06
20927,32DBBB
20930,ACDDF9
20931,793523
20945,BC7692
20951,D391FE
20953,AF0CF9
20954,C524D8
20965,DC35D1
20972,86F3CB
20975,661DD3
20987,875BA1
20990,832C98
20991,B084F4
20996,F866C1
20998,694A21
20999,42BB50
21002,1E91B5
21007,34C212
21011,3982F8
21016,8EBA88
21017,9BCA9C
21018,C94585
21019,D967FC
21020,13C3E0
21023,416ABC
21024,DZ2XRD
21025,611989
21026,DCA470
21027,537273
21028,47D94F
21029,CB912E
21034,3D4AFA
21035,08913A
21036,4924D9
21037,564743
21041,2A26A8
21044,781D49
21051,146E4F
21052,30E5FA
21053,9ED735
21055,ECA300
21056,53C308
21060,1A7AC5
21061,A0D8F2
21062,566F4C
21064,148E5C
21065,264273
21066,FD5E6F
21068,E6BE17
21072,655C40
21074,DAB437
21075,BBE675
21076,1AFA0E
21077,871966
21079,12DDD6
21081,7B04B3
21085,679570
21086,2F5F84
21087,5063F2
21090,A1EF18
21091,2E7CC5
21096,1C4FBD
21097,B3D8CE
21102,D9E490
21103,A853F0
21105,537954
21106,8FC6F8
21108,92FBE7
21109,9CE37B
21110,410E89
21111,A021FB
21114,FEDA72
21116,BD4995
21118,A2CCCD
21121,2D7C30
21122,0FB248
21123,225480
21124,VUA3RK
21125,583257
21135,A29A46
21152,13ACB6
21178,96F126
21186,9D6A24
21198,5AEE5B
21207,911AB8
21210,783C1B
21219,705C8A
21222,1947F1
21228,38A67F
21230,192564
21233,BFFD9A
21237,D1706A
21249,C0C71D
21253,9FE468
21255,C00A4B
21257,E4DCB7
21259,1F8627
21260,150BF5
21261,C3FCCB
21262,E9A39E
21263,20FCAE
21264,6C8B04
21265,0F9EAA
21268,0A88CF
21269,CB8411
21270,EF628E
21271,09FBEC
21272,4D781B
21273,FE3EEA
21276,4FDAD1
21278,E6A6F6
21280,A89CD5
21281,C70FD4
21284,37654C
21285,EE9C49
21286,8B6DD0
21289,36D623
21292,688620
21294,F586D6
21296,15E1BA
21297,E7CF49
21298,ABFF15
21301,F39ECB
21308,3EFADB
21309,9BC43B
21314,F5506E
21319,3265FF
21321,B061C0
21322,E5837C
21323,397570
21324,DCAC9F
21325,C78169
21326,E53FB1
21328,9E9D05
21331,E2AD6A
21332,9D3CB7
21335,6DD83D
21336,8728C1
21341,2125F4
21342,9XF5GZ
21343,FCE7C0
21344,4B4133
21345,C886B1
21348,4DE7E0
21349,A4B04D
21350,E3F46E
21351,A2271A
21352,DB1BC0
21353,5EE233
21356,VGTRWJ
21357,1C32D1
21358,9F998F
21359,2AAFA3
21360,7A6F83
21361,E01470
21367,8185B3
21368,903888
21369,1CB0C8
21371,3587B4
21372,77FF2E
21374,6BF275
21379,70CE90
21388,10CBB6
21401,D2C5C6
21409,274BC2
21412,D3755D
21415,33A0F1
21416,113129
21417,E254FC
21429,C4XT9W
21512,37D799
21513,470178
21516,00F26A
21517,C74DB7
21518,9E83E2
21519,F2C705
21520,786D61
21525,433C03
21526,5961F0
21527,503BD9
21528,6F6772
21529,4840C9
21532,5175D6
21533,63E83B
21534,ACC1A8
21535,3935B8
21536,961C9D
21537,999BA9
21538,F3EED4
21539,9CFE35
21540,F59EE9
21541,6D4C04
21542,8A7E17
21543,91B72A
21544,69D427
21546,579188
21547,8F3366
21548,0AFFE3
21551,F52DD6
21552,BBRQPJ
21554,4E3AB2
21556,295CB7
21559,49DB9F
21560,28F3D4
21562,AC1C28
21563,EBC66C
21564,5BF7AF
21567,DCE97B
21569,83A275
21571,85150E
21572,141F1E
21573,8E0E32
21575,E3TQ4D
21576,ED37BF
21577,920DA3
21578,FA3D7F
21580,B3EDBD
21584,2EA6E9
21586,9380C9
21587,03E779
21588,44ABE8
21589,316D25
21592,EA0F79
21593,D0311C
21594,88B4EB
21596,GPI3KR
21597,8B7GRA
21598,D58B33
21599,3FF890
21600,QK2LOR
21601,LTDNQN
21604,C90FE4
21605,41406A
21606,5AA690
21607,86RLSL
21608,MSER6L
21609,8E01JZ
21612,CE49B6
21613,5B4855
21614,493F45
21617,B91342
21619,B14461
21624,F71DFA
21625,4C4E39
21628,E7C5CC
21641,DA9FDD
21644,EF7BA1
21648,V9ZW6E
21663,D67955
21664,32A9AC
21665,833506
21676,4D91CE
21683,N7CX50
21684,BMH9R5
21685,467D4C
21686,5LWG8O
21690,3373FD
21691,BRL2AL
21693,F1CCE6
21694,81F457
21695,0FB10A
21698,53ACB9
21701,8E4BB6
21703,740707
21705,07799F
21707,8E2ED3
21708,Q9GKVT
21712,BYLDTH
21713,D62F5F
21716,MOII79
21721,778219
21722,LYSEFD
21723,BB036E
21724,8EE5D6
21730,9B2FEF
21732,5F45A0
21735,4B6622
21737,8064F6
21740,AEB67F
21742,12F98C
21743,245852
21744,5F4165
21745,23DB08
21746,22E2B0
21747,K5CV7B
21748,D00A36
21749,98BD44
21750,1ADFF4
21752,BBB981
21753,D654AF
21754,W1I8ZP
21756,05AF9B
21757,697290
21758,B209CA
21759,859CC9
21760,4A84FC
21761,DO63S9
21762,C26620
21763,99A0C2
21764,D4CE9A
21767,NLDEIF
21770,F81E6A
21771,2C26F7
21774,E207BD
21776,B303A6
21778,405137
21779,KRCCFD
21780,A3BA0A
21781,D5FCD1
21782,06372D
21783,2C7458
21785,DB4E9E
21786,CC02C7
21787,3162EF
21788,FBAD8C
21790,704509
21791,F2EB9F
21792,58B46F
21794,EWJ38Y
21799,9F03A1
21807,0CB047
21809,598870
21822,54BE3D
21823,1A632E
21824,CFCCBC
21825,40DCCB
21827,7E5CB2
21828,68C264
21829,7A7B19
21830,EACA50
21831,EF0C7A
21832,PQP8IL
21833,8CF67D
21834,88DEB4
21835,6B4388
21836,876C18
21837,E7972A
21838,FB30FC
21841,ABDD77
21842,P9NU8N
21843,7FLU7N
21844,C48AEA
21845,567DAF
21847,A27F2F
21853,A648F0
21854,E55978
21855,DF8AF0
21858,BCDDDC
21859,126DC3
21860,A3D7C0
21861,LL9UCH
21863,3A4C4B
21866,DF6B68
21867,D9E02B
21872,A97450
21874,DE7700
21875,1D38EE
21876,V1PL0B
21879,5E8B96
21882,TXE08W
21883,7C0240
21884,25F507
21885,A8FD98
21886,69CCF5
21887,E27D99
21889,V6N3KF
21890,B73BW7
21891,NHO7JM
21892,A00FAD
21893,GHRCLS
21895,CCC18B
21896,5B3A71
21897,2COVTS
21898,D8VMYI
21903,US89D8
21904,979203
21905,CD32ED
21906,5E0EA7
21907,LGDXGZ
21908,E6415D
21909,85EDB6
21910,1D70E6
21911,7ACDE1
21912,C52BEE
21913,B6AA2D
21914,51399V
21915,F375BD
21916,52XRO5
21920,330F84
21922,N2WO6K
21923,524EDD
21924,A4A682
21926,MRG1ZH
21927,EE3068
21928,EC7FDC
21930,20EA9C
21931,NG7GXA
21932,2A9848
21933,A308B7
21935,5231D8
21936,267718
21938,79C449
21940,C28EFD
21941,DE43D9
21942,FCB36B
21943,105064
21946,18REHQ
21947,141AD0
21948,DF7CBF
21949,8622KR
21950,8C17EB
21951,3E848B
21954,TD1LF8
21955,802DFE
21957,7L7LHX
21959,032C6D
21964,UBPLC9
21965,AF2C0D
21966,C30B72
21969,416ED0
21970,G1RXK6
21971,23E688
21972,B36D7B
21974,76DDC7
21975,7UEOT1
22027,7BCSGJ
22039,72AE3C
22069,41F610
22071,IUKJ8G
22076,43E90A
22077,3QOVKF
22079,PKAH7Q
22080,190WY6
22081,97HVMN
22084,6CE666
22085,683XQD
22086,O4AH0W
22087,HMAG7F
22088,UUIMS3
22089,WN2MW8
22092,F164FH
22096,K3YG95
22098,6H0L6H
22100,F4A0FD
22103,4030E2
22111,A6828A
22115,WIW8MD
22127,2CFK99
22128,F07F85
22132,MGNBEF
22145,QN1GBP
22148,556FBE
22149,F74812
22158,ML4OO6
22159,28DPBN
22161,A566CF
22162,DF77B4
22166,OYNE4C
22167,82D3EF
22168,07897D
22169,C4523B
22172,SM9C3P
22174,AC165D
22175,BF6628
22177,67S9OX
22178,LZBEGC
22179,73D454
22181,0E85A3
22182,81DAAD
22183,AHNW7M
22184,3F22C5
22185,ACBE33
22186,DBD552
22187,DBCBED
22193,D0F349
22194,264605
22195,183390
22196,H63518
22199,HOH6LF
22200,8C4704
22203,BBVF2E
22204,8Y7T09
22206,SUZM4J
22207,4F0BD5
22209,2TNIXF
22210,C71732
22212,CDF54F
22213,JOMVDJ
22217,O8DA0V
22220,AA2EDE
22221,6DBE86
22222,C65735
22223,WQZQE3
22225,670DD3
22228,131A78
22229,132XHK
22232,E48D04
22236,08B4B5
22237,ERSH8F
22238,MDVY45
22239,46EQV8
22244,F38255
22245,8QNTX1
22248,8D8792
22250,DF3287
22252,6B1CAC
22253,4AB868
22254,DC51F5
22256,A82UWJ
22257,F5C958
22258,4I8W6J
22259,DFE761
22260,A437DC
22261,84E7BC
22262,SK5IFO
22263,60D642
22264,7LOMMU
22265,AE8A7E
22266,GMNGN6
22267,A6CD8C
22268,7C4E43
22271,3C8207
22272,PH132C
22273,C4LOC9
22274,248460
22279,65S69Q
22281,0DLFH3
22282,IBPI56
22284,4V466O
22286,19E336
22287,57DCCE
22289,C101CC
22290,WUMO6G
22291,GY0F7O
22293,F40EE2
22295,B6231B
22296,O2M5HS
22297,CED66C
22298,D8TYYZ
22301,70NP3S
22302,875031
22303,DS7B9F
22305,55A6A7
22308,FC9E55
22311,RKC0ND
22312,N0JM79
22313,C0C0D6
22316,VL7M99
22317,PNB09J
22319,CYZ8PI
22320,18413B
22321,G7V7CT
22323,382077
22324,64654E
22327,72B40B
22328,GG4LJG
22329,L1N5XF
22332,C7372Y
22334,POE8VU
22338,VRT3LM
22341,7JUNTQ
22342,QSDZ7V
22343,B62UGY
22344,35E79D
22345,O1Y15U
22346,MY8311
22347,1C7FED
22348,47B4CC
22351,75VYF0
22352,FE55F7
22355,MKSEDA
22356,4FB90F
22360,61F356
22361,GYSSUQ
22362,D69CFC
22369,37C05E
22378,4S34CH
22380,QTKYZ7
22390,E85606
22399,D3D945
22403,1D7059
22416,54D960
22418,J5QXSE
22419,M22F3F
22420,FF1AFA
22422,NYYM5E
22423,BWKXUS
22424,1129EA
22425,39609E
22428,4F5D0B
22447,C996A5
22451,7F7DB7
22465,M598V6
22474,222773
22503,AXWAKS
22504,5G0ZPI
22505,MI8DCR
22506,PTM0AG
22507,0G9RQO
22508,86615B
22509,39FB23
22512,C27FFC
22514,357AB0
22515,QNKM8R
22517,5A9A82
22518,FBC332
